split_id,train_years,test_years,selected_train_cagr,selected_test_cagr,selected_test_rank,selected_test_rank_pct,is_oos_below_median,is_oos_loss
484,"2010,2013,2017,2018,2021,2022,2024,2025","2011,2012,2014,2015,2016,2019,2020,2023",1.2683862043445098,1.9538147036115006,3,0.013888888888888888,False,False
485,"2010,2012,2014,2015,2016,2017,2020,2023","2011,2013,2018,2019,2021,2022,2024,2025",1.8840841090817166,1.2169885139046022,18,0.08333333333333333,False,False
486,"2010,2013,2019,2020,2022,2023,2024,2025","2011,2012,2014,2015,2016,2017,2018,2021",2.2270989750199264,1.0867744077300214,7,0.032407407407407406,False,False
487,"2012,2013,2014,2015,2017,2021,2023,2024","2010,2011,2016,2018,2019,2020,2022,2025",1.6317322986981657,1.1918818003019975,32,0.14814814814814814,False,False
488,"2011,2012,2017,2018,2019,2021,2023,2025","2010,2013,2014,2015,2016,2020,2022,2024",1.6867646830367056,1.297722619695636,46,0.21296296296296297,False,False
489,"2011,2013,2015,2016,2017,2019,2020,2025","2010,2012,2014,2018,2021,2022,2023,2024",2.474381352701229,0.7686484150324027,42,0.19444444444444445,False,False
490,"2010,2013,2014,2015,2016,2017,2018,2024","2011,2012,2019,2020,2021,2022,2023,2025",1.4806415620766682,1.5877880409653025,13,0.06018518518518518,False,False
491,"2010,2013,2016,2017,2018,2019,2022,2023","2011,2012,2014,2015,2020,2021,2024,2025",1.2617197134099136,1.9623912248507747,8,0.037037037037037035,False,False
492,"2010,2013,2014,2015,2017,2019,2024,2025","2011,2012,2016,2018,2020,2021,2022,2023",2.047647705034082,1.2075351263938283,4,0.018518518518518517,False,False
493,"2010,2011,2013,2014,2018,2023,2024,2025","2012,2015,2016,2017,2019,2020,2021,2022",1.8603794439953134,1.3505930152416852,2,0.009259259259259259,False,False
494,"2012,2013,2016,2017,2019,2021,2022,2025","2010,2011,2014,2015,2018,2020,2023,2024",1.5323656236393886,1.4391753541842376,60,0.2777777777777778,False,False
495,"2012,2013,2017,2018,2022,2023,2024,2025","2010,2011,2014,2015,2016,2019,2020,2021",0.8744639013385807,2.592166443676656,3,0.013888888888888888,False,False
496,"2010,2012,2013,2016,2018,2019,2023,2025","2011,2014,2015,2017,2020,2021,2022,2024",2.1832192423617514,1.1164246046441049,44,0.2037037037037037,False,False
497,"2011,2012,2013,2014,2016,2018,2023,2025","2010,2015,2017,2019,2020,2021,2022,2024",1.5620548752217078,1.410644413310627,19,0.08796296296296297,False,False
498,"2010,2011,2012,2014,2017,2018,2019,2021","2013,2015,2016,2020,2022,2023,2024,2025",1.679648982448923,1.5066075266138381,2,0.009259259259259259,False,False
499,"2010,2011,2012,2013,2016,2017,2023,2024","2014,2015,2018,2019,2020,2021,2022,2025",2.006473747856413,1.2380309312558113,1,0.004629629629629629,False,False
500,"2010,2015,2016,2019,2020,2021,2023,2025","2011,2012,2013,2014,2017,2018,2022,2024",2.9550737730680594,0.7067944266128208,8,0.037037037037037035,False,False
501,"2011,2012,2013,2014,2016,2019,2020,2022","2010,2015,2017,2018,2021,2023,2024,2025",1.702457352549866,1.0327836767339997,182,0.8425925925925926,True,False
502,"2012,2014,2015,2016,2020,2021,2022,2024","2010,2011,2013,2017,2018,2019,2023,2025",1.2392783006314345,1.6531734548790742,26,0.12037037037037036,False,False
503,"2010,2011,2012,2015,2016,2022,2023,2024","2013,2014,2017,2018,2019,2020,2021,2025",0.9424789787460994,2.441438658777833,1,0.004629629629629629,False,False
504,"2012,2013,2014,2015,2017,2018,2021,2025","2010,2011,2016,2019,2020,2022,2023,2024",1.390670823996956,1.8110191767155737,1,0.004629629629629629,False,False
505,"2012,2013,2015,2017,2018,2019,2021,2025","2010,2011,2014,2016,2020,2022,2023,2024",1.7029298655989251,1.4825872625699867,7,0.032407407407407406,False,False
506,"2010,2011,2012,2017,2018,2019,2023,2024","2013,2014,2015,2016,2020,2021,2022,2025",1.60099860548757,1.5813527259944586,10,0.046296296296296294,False,False
507,"2010,2012,2013,2015,2018,2022,2023,2025","2011,2014,2016,2017,2019,2020,2021,2024",0.9909621863797908,2.356254776026025,21,0.09722222222222222,False,False
508,"2010,2011,2014,2015,2017,2018,2020,2023","2012,2013,2016,2019,2021,2022,2024,2025",1.6612450524725242,1.3602776172058366,19,0.08796296296296297,False,False
509,"2010,2011,2014,2017,2019,2020,2024,2025","2012,2013,2015,2016,2018,2021,2022,2023",2.4999491301066707,0.9251232950132888,2,0.009259259259259259,False,False
510,"2010,2012,2013,2014,2016,2020,2023,2024","2011,2015,2017,2018,2019,2021,2022,2025",2.6247657472518475,0.7689603020526197,29,0.13425925925925927,False,False
511,"2012,2014,2015,2016,2017,2020,2024,2025","2010,2011,2013,2018,2019,2021,2022,2023",1.687802947288786,1.1381056623308314,50,0.23148148148148148,False,False
512,"2010,2011,2012,2013,2015,2018,2022,2023","2014,2016,2017,2019,2020,2021,2024,2025",0.9157102972231086,2.487766843737463,5,0.023148148148148147,False,False
513,"2011,2013,2016,2017,2018,2019,2024,2025","2010,2012,2014,2015,2020,2021,2022,2023",1.8031944427738553,1.2002753683716998,28,0.12962962962962962,False,False
514,"2010,2011,2015,2016,2020,2023,2024,2025","2012,2013,2014,2017,2018,2019,2021,2022",2.3126458731095862,1.033131797118494,1,0.004629629629629629,False,False
515,"2010,2014,2016,2019,2021,2022,2023,2025","2011,2012,2013,2015,2017,2018,2020,2024",1.5839592478532336,1.5981106040664557,5,0.023148148148148147,False,False
516,"2010,2013,2017,2018,2021,2022,2023,2025","2011,2012,2014,2015,2016,2019,2020,2024",1.3166373513153697,1.8925616212977676,7,0.032407407407407406,False,False
517,"2010,2011,2012,2014,2018,2020,2024,2025","2013,2015,2016,2017,2019,2021,2022,2023",1.896521295178331,1.3214422417782918,1,0.004629629629629629,False,False
518,"2011,2013,2017,2019,2020,2023,2024,2025","2010,2012,2014,2015,2016,2018,2021,2022",2.861757800661425,0.5899434365064591,60,0.2777777777777778,False,False
519,"2010,2014,2016,2017,2018,2019,2020,2025","2011,2012,2013,2015,2021,2022,2023,2024",2.166816477742343,1.1255183613417463,4,0.018518518518518517,False,False
520,"2011,2013,2015,2019,2020,2021,2024,2025","2010,2012,2014,2016,2017,2018,2022,2023",2.9034413104680366,0.5705630588420871,32,0.14814814814814814,False,False
521,"2010,2011,2013,2016,2017,2021,2022,2025","2012,2014,2015,2018,2019,2020,2023,2024",1.5828977614201012,1.48663124465974,11,0.05092592592592592,False,False
522,"2010,2011,2012,2014,2015,2017,2019,2025","2013,2016,2018,2020,2021,2022,2023,2024",1.6437191443484238,1.5402470897185694,4,0.018518518518518517,False,False
523,"2012,2013,2014,2015,2016,2019,2021,2022","2010,2011,2017,2018,2020,2023,2024,2025",1.221162025948102,2.0296535659658494,1,0.004629629629629629,False,False
524,"2010,2012,2013,2020,2022,2023,2024,2025","2011,2014,2015,2016,2017,2018,2019,2021",1.865249430031152,1.3468899222852877,8,0.037037037037037035,False,False
525,"2010,2012,2014,2016,2018,2020,2021,2022","2011,2013,2015,2017,2019,2023,2024,2025",1.3120145282339917,1.7572909673728203,17,0.0787037037037037,False,False
526,"2012,2013,2014,2017,2018,2019,2023,2024","2010,2011,2015,2016,2020,2021,2022,2025",1.5437428629943244,1.6398828859075851,2,0.009259259259259259,False,False
527,"2012,2016,2017,2019,2021,2023,2024,2025","2010,2011,2013,2014,2015,2018,2020,2022",2.074605275306683,1.0047272920259274,45,0.20833333333333334,False,False
528,"2010,2015,2018,2021,2022,2023,2024,2025","2011,2012,2013,2014,2016,2017,2019,2020",1.0058825601136392,2.3334133079330246,7,0.032407407407407406,False,False
529,"2010,2012,2013,2015,2016,2019,2022,2025","2011,2014,2017,2018,2020,2021,2023,2024",1.41135317558469,1.781217850152312,19,0.08796296296296297,False,False
530,"2010,2011,2012,2013,2016,2018,2021,2023","2014,2015,2017,2019,2020,2022,2024,2025",2.055478099130596,1.2026676401465237,3,0.013888888888888888,False,False
531,"2010,2013,2015,2018,2020,2022,2023,2024","2011,2012,2014,2016,2017,2019,2021,2025",1.3665026988870772,1.694616391034252,22,0.10185185185185185,False,False
532,"2010,2011,2012,2014,2015,2019,2020,2023","2013,2016,2017,2018,2021,2022,2024,2025",2.2313329318841824,1.0836237161352527,3,0.013888888888888888,False,False
533,"2011,2013,2014,2015,2016,2019,2022,2025","2010,2012,2017,2018,2020,2021,2023,2024",1.2269534484520475,1.6568898410713575,52,0.24074074074074073,False,False
534,"2010,2012,2014,2018,2020,2022,2024,2025","2011,2013,2015,2016,2017,2019,2021,2023",1.165837083143923,2.0915411964105504,1,0.004629629629629629,False,False
535,"2010,2012,2017,2019,2020,2021,2022,2023","2011,2013,2014,2015,2016,2018,2024,2025",1.8261488594661426,1.3786367999013724,9,0.041666666666666664,False,False
536,"2011,2012,2013,2015,2020,2022,2023,2024","2010,2014,2016,2017,2018,2019,2021,2025",1.3418462110275242,1.5091614732886254,49,0.22685185185185186,False,False
537,"2012,2013,2014,2017,2018,2019,2020,2022","2010,2011,2015,2016,2021,2023,2024,2025",1.2162505386857108,2.0359874678434275,1,0.004629629629629629,False,False
538,"2011,2012,2013,2015,2017,2018,2021,2025","2010,2014,2016,2019,2020,2022,2023,2024",1.471534829195607,1.7179550451767551,1,0.004629629629629629,False,False
539,"2011,2012,2013,2015,2016,2020,2021,2023","2010,2014,2017,2018,2019,2022,2024,2025",2.4259025215022705,0.854361901736314,5,0.023148148148148147,False,False
540,"2013,2014,2016,2017,2021,2022,2023,2025","2010,2011,2012,2015,2018,2019,2020,2024",1.3635974190173044,1.3281507734426063,98,0.4537037037037037,False,False
541,"2011,2012,2013,2014,2015,2018,2022,2023","2010,2016,2017,2019,2020,2021,2024,2025",0.6854195937139123,2.741804599864012,5,0.023148148148148147,False,False
542,"2010,2012,2013,2014,2018,2021,2022,2023","2011,2015,2016,2017,2019,2020,2024,2025",1.1807589832943806,2.070179689484005,8,0.037037037037037035,False,False
543,"2010,2012,2015,2018,2019,2021,2023,2025","2011,2013,2014,2016,2017,2020,2022,2024",1.8501847293742228,1.3593182534325061,29,0.13425925925925927,False,False
544,"2011,2013,2015,2016,2017,2019,2021,2024","2010,2012,2014,2018,2020,2022,2023,2025",2.0507993091785894,1.0980016549180411,3,0.013888888888888888,False,False
545,"2014,2015,2016,2017,2019,2020,2022,2023","2010,2011,2012,2013,2018,2021,2024,2025",1.1920249568970274,2.070537989224951,1,0.004629629629629629,False,False
546,"2011,2013,2015,2018,2019,2020,2023,2024","2010,2012,2014,2016,2017,2021,2022,2025",2.110075957780466,1.1523353494945487,1,0.004629629629629629,False,False
547,"2011,2013,2015,2017,2018,2020,2022,2025","2010,2012,2014,2016,2019,2021,2023,2024",1.1066240162626761,2.0559626636718162,4,0.018518518518518517,False,False
548,"2010,2011,2014,2016,2017,2019,2020,2024","2012,2013,2015,2018,2021,2022,2023,2025",2.422034277366608,0.8819942417996267,7,0.032407407407407406,False,False
549,"2012,2013,2015,2018,2019,2021,2022,2024","2010,2011,2014,2016,2017,2020,2023,2025",1.036682433233374,2.30760311074303,2,0.009259259259259259,False,False
550,"2010,2013,2014,2017,2019,2022,2023,2025","2011,2012,2015,2016,2018,2020,2021,2024",1.5078201729857432,1.6757118535931945,8,0.037037037037037035,False,False
551,"2010,2011,2014,2015,2018,2022,2023,2024","2012,2013,2016,2017,2019,2020,2021,2025",0.7453662169945932,2.6598489436858803,9,0.041666666666666664,False,False
552,"2010,2011,2012,2013,2014,2016,2017,2022","2015,2018,2019,2020,2021,2023,2024,2025",1.1404977306897166,1.9927355950672396,8,0.037037037037037035,False,False
553,"2010,2011,2013,2016,2017,2021,2022,2023","2012,2014,2015,2018,2019,2020,2024,2025",1.5511920175414016,1.5171019478324972,11,0.05092592592592592,False,False
554,"2013,2014,2015,2017,2020,2021,2022,2023","2010,2011,2012,2016,2018,2019,2024,2025",1.4753014861680889,1.3963490167471413,29,0.13425925925925927,False,False
555,"2010,2013,2014,2016,2019,2021,2023,2025","2011,2012,2015,2017,2018,2020,2022,2024",2.864480162133717,0.7469725137573981,11,0.05092592592592592,False,False
556,"2013,2017,2018,2019,2021,2022,2023,2024","2010,2011,2012,2014,2015,2016,2020,2025",1.2159220583643888,2.035962019812204,1,0.004629629629629629,False,False
557,"2013,2016,2018,2019,2021,2022,2024,2025","2010,2011,2012,2014,2015,2017,2020,2023",1.3713064872004264,1.8347623742912367,2,0.009259259259259259,False,False
558,"2011,2012,2013,2014,2018,2020,2022,2023","2010,2015,2016,2017,2019,2021,2024,2025",1.1721384775685597,1.9440322362424287,4,0.018518518518518517,False,False
559,"2010,2011,2016,2017,2018,2020,2022,2023","2012,2013,2014,2015,2019,2021,2024,2025",1.2377059487220925,1.8004200868267977,22,0.10185185185185185,False,False
560,"2011,2014,2016,2017,2021,2022,2024,2025","2010,2012,2013,2015,2018,2019,2020,2023",1.2929358411341734,1.1573222152335405,204,0.9444444444444444,True,False
561,"2010,2011,2013,2016,2017,2019,2020,2024","2012,2014,2015,2018,2021,2022,2023,2025",2.942172540475912,0.7101758299656562,1,0.004629629629629629,False,False
562,"2010,2011,2012,2016,2022,2023,2024,2025","2013,2014,2015,2017,2018,2019,2020,2021",1.1750675496656369,2.0775551214193904,1,0.004629629629629629,False,False
563,"2010,2013,2014,2015,2016,2018,2019,2024","2011,2012,2017,2020,2021,2022,2023,2025",1.7670352989312619,1.4280569740209255,6,0.027777777777777776,False,False
564,"2011,2012,2013,2015,2019,2020,2022,2024","2010,2014,2016,2017,2018,2021,2023,2025",1.5243752345368904,1.1785828661634081,160,0.7407407407407407,True,False
565,"2010,2012,2014,2015,2016,2017,2019,2021","2011,2013,2018,2020,2022,2023,2024,2025",1.8144521664378597,1.3879847588011551,3,0.013888888888888888,False,False
566,"2010,2014,2016,2018,2019,2020,2022,2023","2011,2012,2013,2015,2017,2021,2024,2025",1.4279454368514983,1.7628483498059326,3,0.013888888888888888,False,False
567,"2011,2013,2014,2015,2016,2019,2020,2021","2010,2012,2017,2018,2022,2023,2024,2025",2.675357937554924,0.695169641250555,8,0.037037037037037035,False,False
568,"2010,2012,2013,2016,2017,2018,2021,2024","2011,2014,2015,2019,2020,2022,2023,2025",1.8729074811520339,1.3402566820159763,4,0.018518518518518517,False,False
569,"2011,2012,2014,2016,2017,2019,2024,2025","2010,2013,2015,2018,2020,2021,2022,2023",1.7220885820047624,1.0188009020574627,152,0.7037037037037037,True,False
570,"2010,2011,2014,2016,2017,2019,2021,2023","2012,2013,2015,2018,2020,2022,2024,2025",2.1921600711769287,1.108860502317278,1,0.004629629629629629,False,False
571,"2011,2012,2013,2014,2018,2019,2020,2025","2010,2015,2016,2017,2021,2022,2023,2024",2.2169948155566384,0.9135331408223655,56,0.25925925925925924,False,False
572,"2012,2013,2015,2016,2017,2018,2019,2022","2010,2011,2014,2020,2021,2023,2024,2025",0.8119124920734986,2.7227048720276414,1,0.004629629629629629,False,False
573,"2010,2013,2016,2017,2018,2019,2021,2024","2011,2012,2014,2015,2020,2022,2023,2025",2.2353279491071323,1.0806272839098034,5,0.023148148148148147,False,False
574,"2010,2013,2014,2016,2018,2019,2021,2023","2011,2012,2015,2017,2020,2022,2024,2025",2.3269476929936785,1.0245045668365957,12,0.05555555555555555,False,False
575,"2010,2011,2015,2016,2017,2018,2019,2021","2012,2013,2014,2020,2022,2023,2024,2025",1.6803478982610587,1.5057952688394973,2,0.009259259259259259,False,False
576,"2010,2015,2017,2018,2019,2020,2021,2023","2011,2012,2013,2014,2016,2022,2024,2025",2.229688269713763,1.0846710433772064,16,0.07407407407407407,False,False
577,"2012,2013,2017,2018,2020,2022,2023,2025","2010,2011,2014,2015,2016,2019,2021,2024",1.2264537019541764,2.0200218089183726,4,0.018518518518518517,False,False
578,"2013,2014,2015,2017,2019,2020,2023,2024","2010,2011,2012,2016,2018,2021,2022,2025",2.2249229510493707,1.0744708162121182,1,0.004629629629629629,False,False
579,"2011,2013,2014,2016,2019,2021,2022,2024","2010,2012,2015,2017,2018,2020,2023,2025",1.5624863330384415,1.3038512330896666,44,0.2037037037037037,False,False
580,"2010,2011,2015,2017,2018,2020,2023,2024","2012,2013,2014,2016,2019,2021,2022,2025",1.737408170072813,1.2954447047294368,19,0.08796296296296297,False,False
581,"2010,2013,2015,2016,2019,2021,2023,2024","2011,2012,2014,2017,2018,2020,2022,2025",2.5751799136100186,0.8850924860896385,7,0.032407407407407406,False,False
582,"2010,2012,2013,2015,2017,2020,2022,2023","2011,2014,2016,2018,2019,2021,2024,2025",1.463216481238831,1.5900287944433633,43,0.19907407407407407,False,False
583,"2010,2013,2017,2018,2019,2023,2024,2025","2011,2012,2014,2015,2016,2020,2021,2022",2.1114284684235547,1.1640341531748155,20,0.09259259259259259,False,False
584,"2012,2013,2015,2018,2019,2022,2024,2025","2010,2011,2014,2016,2017,2020,2021,2023",0.9382542216721437,2.4759527703221518,6,0.027777777777777776,False,False
585,"2012,2013,2017,2018,2019,2020,2022,2023","2010,2011,2014,2015,2016,2021,2024,2025",1.343868931650476,1.8678341447187252,6,0.027777777777777776,False,False
586,"2010,2011,2014,2018,2020,2021,2023,2024","2012,2013,2015,2016,2017,2019,2022,2025",2.2679683536501423,0.8219230626233318,59,0.27314814814814814,False,False
587,"2010,2011,2013,2019,2021,2022,2023,2025","2012,2014,2015,2016,2017,2018,2020,2024",1.9514280670378747,1.2791436394003837,10,0.046296296296296294,False,False
588,"2012,2017,2018,2019,2020,2023,2024,2025","2010,2011,2013,2014,2015,2016,2021,2022",1.911088173022545,1.3032749304396227,7,0.032407407407407406,False,False
589,"2012,2015,2016,2017,2020,2021,2024,2025","2010,2011,2013,2014,2018,2019,2022,2023",1.980212451879606,1.2483104755530667,1,0.004629629629629629,False,False
590,"2010,2011,2014,2016,2017,2019,2024,2025","2012,2013,2015,2018,2020,2021,2022,2023",1.9732104695232842,1.2620796231234443,2,0.009259259259259259,False,False
591,"2010,2011,2013,2017,2019,2022,2024,2025","2012,2014,2015,2016,2018,2020,2021,2023",1.5395776981838476,1.642884962603178,2,0.009259259259259259,False,False
592,"2013,2015,2016,2017,2019,2021,2023,2024","2010,2011,2012,2014,2018,2020,2022,2025",2.0977198273805513,1.1614518729934584,1,0.004629629629629629,False,False
593,"2014,2015,2016,2018,2019,2022,2024,2025","2010,2011,2012,2013,2017,2020,2021,2023",0.7772134979899503,2.0372287886514737,90,0.4166666666666667,False,False
594,"2010,2012,2014,2017,2018,2019,2022,2025","2011,2013,2015,2016,2020,2021,2023,2024",0.9053520798665153,2.505364383069147,12,0.05555555555555555,False,False
595,"2012,2014,2015,2016,2017,2019,2020,2022","2010,2011,2013,2018,2021,2023,2024,2025",1.1369020074086293,1.8056752079996672,35,0.16203703703703703,False,False
596,"2010,2012,2013,2014,2016,2019,2024,2025","2011,2015,2017,2018,2020,2021,2022,2023",2.3656456313482463,1.0020432770327208,8,0.037037037037037035,False,False
597,"2010,2012,2014,2016,2017,2018,2021,2022","2011,2013,2015,2019,2020,2023,2024,2025",0.8532218264035811,2.6046615930226866,2,0.009259259259259259,False,False
598,"2010,2013,2017,2018,2019,2020,2021,2023","2011,2012,2014,2015,2016,2022,2024,2025",2.8908957262978476,0.7345800730736378,26,0.12037037037037036,False,False
599,"2012,2014,2015,2017,2018,2019,2022,2023","2010,2011,2013,2016,2020,2021,2024,2025",0.5850268060062236,3.2588048123222917,2,0.009259259259259259,False,False
600,"2013,2014,2015,2016,2019,2020,2022,2023","2010,2011,2012,2017,2018,2021,2024,2025",1.5469805113669661,1.6366703978268147,1,0.004629629629629629,False,False
601,"2010,2011,2012,2013,2014,2016,2018,2023","2015,2017,2019,2020,2021,2022,2024,2025",1.7033068358097916,1.485078995064002,2,0.009259259259259259,False,False
602,"2010,2012,2016,2018,2020,2021,2024,2025","2011,2013,2014,2015,2017,2019,2022,2023",2.3154746723115074,1.0319141793470386,2,0.009259259259259259,False,False
603,"2010,2014,2017,2018,2021,2022,2023,2025","2011,2012,2013,2015,2016,2019,2020,2024",1.00231730629908,2.3384068212910534,3,0.013888888888888888,False,False
604,"2010,2011,2013,2014,2016,2019,2022,2023","2012,2015,2017,2018,2020,2021,2024,2025",1.5440813376006601,1.638319163414741,1,0.004629629629629629,False,False
605,"2010,2011,2013,2015,2016,2018,2019,2022","2012,2014,2017,2020,2021,2023,2024,2025",1.1364223996355154,2.1352592788246993,2,0.009259259259259259,False,False
606,"2010,2011,2013,2014,2015,2016,2019,2022","2012,2017,2018,2020,2021,2023,2024,2025",1.3310799189321028,1.7520033033747233,10,0.046296296296296294,False,False
607,"2010,2014,2017,2019,2020,2021,2022,2024","2011,2012,2013,2015,2016,2018,2023,2025",1.7518909651822376,1.4412724463861148,1,0.004629629629629629,False,False
