feature,direction,threshold,available_n,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,kept_n,kept_win_rate,kept_avg_return_pct,loss_recall_total,win_cost_total,score
UUP_SPY_PREV_CLOSE_RET_20D,>=,-0.05291934103584841,97,68,20,48,0.29411764705882354,2.7901459026650817,29,0.5862068965517241,5.623631193830354,0.625,0.7384615384615385,1.5954583579439747
QQQ_PREV_CLOSE_RET_5D,<=,0.026201285750054558,97,77,24,53,0.3116883116883117,3.063172945826211,20,0.6,5.8475454586843805,0.75,0.8153846153846154,1.5886809692379151
UVIX_OPEN_SMA20_RATIO,<=,-0.17529706539768697,97,49,13,36,0.2653061224489796,5.989233832508727,48,0.6041666666666666,1.2363076710287115,0.40625,0.5538461538461539,1.5857753521542615
SPY_PREV_CLOSE_SMA20_RATIO,>=,0.014532951601650801,97,77,25,52,0.3246753246753247,4.028752720965318,20,0.65,2.1300633243988165,0.78125,0.8,1.581178490895266
^VIX3M_PREV_CLOSE_RET_10D,<=,-0.04842930523888633,97,49,12,37,0.24489795918367346,4.249923811651666,48,0.5833333333333334,3.0118533173202953,0.375,0.5692307692307692,1.576259855818919
IWM_SPY_PREV_CLOSE_RET_20D,<=,0.019571730243526587,97,68,21,47,0.3088235294117647,4.10824094292281,29,0.6206896551724138,2.532925582191543,0.65625,0.7230769230769231,1.5744618509616606
TLT_PREV_CLOSE_SMA20_RATIO,>=,-0.015089111647040385,97,77,25,52,0.3246753246753247,4.072307843251358,20,0.65,1.9623761035975633,0.78125,0.8,1.5727941298552028
UUP_SPY_PREV_CLOSE_RET_20D,<=,-0.021413835268227596,97,77,25,52,0.3246753246753247,4.107864324351204,20,0.65,1.8254836513631574,0.78125,0.8,1.5659495072434824
^VIX_PREV_CLOSE_RET_5D,<=,0.00663914236249906,97,77,24,53,0.3116883116883117,3.1871803553381,20,0.6,5.370116932063607,0.75,0.8153846153846154,1.5648095429068765
SPY_GLD_PREV_CLOSE_RATIO_SMA20,<=,0.018770261708332736,97,49,12,37,0.24489795918367346,4.477465031272357,48,0.5833333333333334,2.779571655624174,0.375,0.5692307692307692,1.564645772734113
GLD_PREV_CLOSE_SMA20_RATIO,>=,-0.001417018457481921,97,58,16,42,0.27586206896551724,3.920549408593538,39,0.5897435897435898,3.2159835975354016,0.5,0.6461538461538462,1.5597381719192103
XLY_XLP_PREV_CLOSE_RET_20D,<=,0.043375594562130575,97,68,21,47,0.3088235294117647,4.245420486873249,29,0.6206896551724138,2.2112632032732726,0.65625,0.7230769230769231,1.558378732015747
FNG_PREV_CHANGE_5D,>=,-2.6999999999999957,82,57,15,42,0.2631578947368421,5.797212862827285,25,0.64,0.40032731884884515,0.46875,0.6461538461538462,1.557020414525438
XLY_PREV_CLOSE_SMA20_RATIO,>=,0.012371624936260517,97,77,25,52,0.3246753246753247,4.170757995841333,20,0.65,1.5833430161261544,0.78125,0.8,1.553842475481633
UVIX_OPEN_SMA20_RATIO,<=,-0.1485136699195852,97,58,17,41,0.29310344827586204,5.492818465051215,39,0.6153846153846154,0.8777373084444957,0.53125,0.6307692307692307,1.5523749290827022
^VIX3M_PREV_CLOSE_RET_10D,<=,-0.02681775907111879,97,58,16,42,0.27586206896551724,4.0592370414421595,39,0.5897435897435898,3.009730194837451,0.5,0.6461538461538462,1.549425501784313
VIX3M_VIX_PREV_CLOSE_RATIO,<=,0.1918488853818478,97,58,16,42,0.27586206896551724,4.070203634141613,39,0.5897435897435898,2.9934209031305707,0.5,0.6461538461538462,1.5486100371989688
VIX_VIX3M_PREV_CLOSE_RATIO,>=,-0.1609674565859317,97,58,16,42,0.27586206896551724,4.070203634141613,39,0.5897435897435898,2.9934209031305707,0.5,0.6461538461538462,1.5486100371989688
UVIX_OPEN_SMA20_RATIO,<=,-0.11716771154047986,97,77,25,52,0.3246753246753247,4.2387660852584945,20,0.65,1.321511871870087,0.78125,0.8,1.5407509182688288
UUP_PREV_CLOSE_RET_5D,>=,-0.004513588788140343,97,68,21,47,0.3088235294117647,4.400404669231868,29,0.6206896551724138,1.847852017053063,0.65625,0.7230769230769231,1.5402081727047365
^VIX3M_PREV_CLOSE_SMA20_RATIO,<=,-0.0314332552545699,97,58,16,42,0.27586206896551724,4.2630318819521635,39,0.5897435897435898,2.7066506884379566,0.5,0.6461538461538462,1.5342715264643383
GLD_PREV_CLOSE_RET_5D,<=,0.012245409164968277,97,68,21,47,0.3088235294117647,4.453728732845984,29,0.6206896551724138,1.7228162816820292,0.65625,0.7230769230769231,1.5339563859361842
HYG_PREV_CLOSE_SMA20_RATIO,<=,0.005480874288158954,97,58,16,42,0.27586206896551724,4.284786904281929,39,0.5897435897435898,2.6742970654859985,0.5,0.6461538461538462,1.5326538453167404
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.047550795665754944,97,77,25,52,0.3246753246753247,4.295009661985692,20,0.65,1.1049741014703733,0.78125,0.8,1.5299240297488435
TLT_PREV_CLOSE_RET_5D,<=,0.009719717073141393,97,77,24,53,0.3116883116883117,3.378388325321436,20,0.6,4.633966247627761,0.75,0.8153846153846154,1.5280020086850843
UVIX_OPEN_GAP_FROM_PREV_CLOSE,<=,-0.004202059675575982,97,58,16,42,0.27586206896551724,4.391972500133526,39,0.5897435897435898,2.5148928460143942,0.5,0.6461538461538462,1.5246836343431602
XLY_PREV_CLOSE_RET_20D,<=,0.058385792709794826,97,68,20,48,0.29411764705882354,3.400678013138791,29,0.5862068965517241,4.192038658926485,0.625,0.7384615384615385,1.5238787311987814
FNG_VALUE,<=,75.0,85,60,15,45,0.25,4.977324192285356,25,0.6,3.302853572690186,0.46875,0.6923076923076923,1.522834986326817
UVIX_PREV_CLOSE_SMA20_RATIO,<=,-0.14586884561907706,97,58,17,41,0.29310344827586204,5.904975168122791,39,0.6153846153846154,0.26478631413292164,0.53125,0.6307692307692307,1.5217273793671238
UUP_PREV_CLOSE_SMA20_RATIO,<=,0.007314955337720714,97,77,25,52,0.3246753246753247,4.343846514238903,20,0.65,0.9169522202955116,0.78125,0.8,1.5205229356901004
SPY_GLD_PREV_CLOSE_RET_20D,<=,0.055955020723287105,97,68,21,47,0.3088235294117647,4.630891611518476,29,0.6206896551724138,1.3073998765189463,0.65625,0.7230769230769231,1.5131855656780306
^VIX_PREV_CLOSE_RET_10D,<=,0.012205524216371335,97,77,24,53,0.3116883116883117,3.474547049095232,20,0.6,4.263755161098647,0.75,0.8153846153846154,1.5094914543586284
^VIX3M_OPEN_SMA20_RATIO,<=,-0.013477969151346301,97,77,25,52,0.3246753246753247,4.415566817948492,20,0.65,0.6408290510135923,0.78125,0.8,1.5067167772260042
QQQ_SPY_PREV_CLOSE_RET_20D,>=,-0.003939848263906742,97,77,25,52,0.3246753246753247,4.420877544890639,20,0.65,0.6203827522863298,0.78125,0.8,1.505694462289641
^VIX3M_OPEN_SMA20_RATIO,<=,-0.036268844777844776,97,58,16,42,0.27586206896551724,4.653060261165232,39,0.5897435897435898,2.1266084834544188,0.5,0.6461538461538462,1.5052694162151612
^VIX_OPEN_GAP_FROM_PREV_CLOSE,>=,-0.015325874538670181,97,77,25,52,0.3246753246753247,4.445580766635871,20,0.65,0.5252753485671888,0.78125,0.8,1.5009390921036843
QQQ_PREV_CLOSE_SMA20_RATIO,>=,0.015369376573721998,97,77,25,52,0.3246753246753247,4.451340257384379,20,0.65,0.5031013091854314,0.78125,0.8,1.4998303901345966
UUP_PREV_CLOSE_SMA20_RATIO,<=,0.002345734812813261,97,58,16,42,0.27586206896551724,4.822959976261366,39,0.5897435897435898,1.8739371122858102,0.5,0.6461538461538462,1.492635847656731
IEF_TLT_PREV_CLOSE_RATIO_SMA20,>=,-0.002990620380264985,97,68,21,47,0.3088235294117647,4.83086462435961,29,0.6206896551724138,0.8384976395121527,0.65625,0.7230769230769231,1.4897404538276908
GLD_PREV_CLOSE_RET_20D,>=,-0.005304792829574299,97,58,16,42,0.27586206896551724,4.874263562834312,39,0.5897435897435898,1.7976394707157881,0.5,0.6461538461538462,1.4888209655782298
^VIX_PREV_CLOSE_RET_10D,<=,-0.014413188575661406,97,68,20,48,0.29411764705882354,3.718917769597122,29,0.5862068965517241,3.4458212989552255,0.625,0.7384615384615385,1.4865678632002184
IWM_SPY_PREV_CLOSE_RET_20D,<=,0.011636233978931857,97,58,16,42,0.27586206896551724,4.976915527750448,39,0.5897435897435898,1.6449775741738422,0.5,0.6461538461538462,1.4811878707511323
^VIX3M_OPEN_SMA20_RATIO,<=,-0.030029484848701073,97,68,21,47,0.3088235294117647,4.910891213465053,29,0.6206896551724138,0.6508490857476626,0.65625,0.7230769230769231,1.4803580261394664
^VIX3M_PREV_CLOSE_RET_10D,<=,-0.00942592040744412,97,68,20,48,0.29411764705882354,3.7834370627031575,29,0.5862068965517241,3.294534680637624,0.625,0.7384615384615385,1.4790035322843385
XLY_XLP_PREV_CLOSE_RATIO_SMA20,<=,0.029020635765567102,97,77,24,53,0.3116883116883117,3.6352940127708795,20,0.6,3.6448793509474045,0.75,0.8153846153846154,1.4785476638510662
UVIX_PREV_CLOSE_SMA20_RATIO,<=,-0.11139752949077344,97,77,25,52,0.3246753246753247,4.570199473445605,20,0.65,0.04549332734971086,0.78125,0.8,1.4769499910428106
HYG_PREV_CLOSE_RET_20D,<=,0.016691960630508398,97,77,24,53,0.3116883116883117,3.6871978562187024,20,0.6,3.445049553673288,0.75,0.8153846153846154,1.4685561739873607
UVIX_OPEN_SMA10_RATIO,<=,-0.08451422913888336,97,58,16,42,0.27586206896551724,5.150903071215388,39,0.5897435897435898,1.3862268685080332,0.5,0.6461538461538462,1.4682503354678418
XLY_XLP_PREV_CLOSE_RET_20D,<=,0.05316240923191229,97,77,24,53,0.3116883116883117,3.689406992051817,20,0.6,3.436544380715792,0.75,0.8153846153846154,1.4681309153394857
HYG_TLT_PREV_CLOSE_RATIO_SMA20,<=,0.020744110735496157,97,77,24,53,0.3116883116883117,3.724650332927558,20,0.6,3.30085751834419,0.75,0.8153846153846154,1.4613465722209058
UUP_SPY_PREV_CLOSE_RATIO_SMA20,>=,-0.03304323642005549,97,77,24,53,0.3116883116883117,3.751260950645194,20,0.6,3.198406640131295,0.75,0.8153846153846154,1.4562240283102608
XLY_PREV_CLOSE_SMA20_RATIO,<=,0.03601788803317985,97,77,23,54,0.2987012987012987,2.8393679059085315,20,0.55,6.709194862367449,0.71875,0.8307692307692308,1.4533918110504405
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,<=,0.008793510168412736,97,77,24,53,0.3116883116883117,3.776663942610148,20,0.6,3.100605121066222,0.75,0.8153846153846154,1.4513339523570072
IWM_PREV_CLOSE_RET_20D,<=,0.07711565130490962,97,77,24,53,0.3116883116883117,3.8136156126810548,20,0.6,2.95834119129323,0.75,0.8153846153846154,1.4442207558683575
UUP_SPY_PREV_CLOSE_RATIO_SMA20,<=,-0.01734181970952435,97,58,16,42,0.27586206896551724,5.491590827464987,39,0.5897435897435898,0.8795630258804241,0.5,0.6461538461538462,1.4429171433364614
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,<=,0.004123397631513056,97,68,20,48,0.29411764705882354,4.104993635870365,29,0.5862068965517241,2.540539957349001,0.625,0.7384615384615385,1.4413037961199073
SPY_PREV_CLOSE_RET_5D,<=,0.019521434867491565,97,77,24,53,0.3116883116883117,3.850399716248617,20,0.6,2.816722392558116,0.75,0.8153846153846154,1.4371398159316018
XLY_PREV_CLOSE_RET_5D,<=,0.019642412555214813,97,68,20,48,0.29411764705882354,4.175248735695108,29,0.5862068965517241,2.375803861208224,0.625,0.7384615384615385,1.4330669913128684
UVIX_PREV_CLOSE_RET_10D,<=,-0.14415751816740727,97,58,16,42,0.27586206896551724,5.63382696476213,39,0.5897435897435898,0.6680323601564664,0.5,0.6461538461538462,1.4323406100502636
UVIX_OPEN,<=,1.3165365311261398e-05,97,68,20,48,0.29411764705882354,4.18828743061282,29,0.5862068965517241,2.3452303696770365,0.625,0.7384615384615385,1.431538316736309
UVIX_CLOSE,<=,1.3335034064958965e-05,97,68,20,48,0.29411764705882354,4.18828743061282,29,0.5862068965517241,2.3452303696770365,0.625,0.7384615384615385,1.431538316736309
UUP_SPY_PREV_CLOSE_RATIO_SMA20,>=,-0.02700043457808625,97,68,20,48,0.29411764705882354,4.293092990800826,29,0.5862068965517241,2.099479400960335,0.625,0.7384615384615385,1.4192507683004738
HYG_PREV_CLOSE_SMA20_RATIO,<=,0.006984439268412231,97,68,20,48,0.29411764705882354,4.32283883310479,29,0.5862068965517241,2.029730529351038,0.625,0.7384615384615385,1.4157633247200092
IWM_PREV_CLOSE_RET_20D,<=,0.06193141904055997,97,68,20,48,0.29411764705882354,4.500050382887284,29,0.5862068965517241,1.6141999988265678,0.625,0.7384615384615385,1.3949867981937856
SPY_GLD_PREV_CLOSE_RET_20D,<=,0.04111165350503487,97,49,11,38,0.22448979591836735,5.895536761265346,48,0.5625,1.3319567645896655,0.34375,0.5846153846153846,1.393972249532466
SPY_GLD_PREV_CLOSE_RET_20D,<=,0.06575480696079974,97,77,24,53,0.3116883116883117,4.110404206510737,20,0.6,1.8157051050489528,0.75,0.8153846153846154,1.3870889515561438
IEF_TLT_PREV_CLOSE_RATIO_SMA20,>=,-0.005392155843919499,97,77,24,53,0.3116883116883117,4.1423547960180755,20,0.6,1.6926953354457013,0.75,0.8153846153846154,1.3809384630759813
UVIX_OPEN_SMA5_RATIO,<=,-0.02021860533924279,97,77,24,53,0.3116883116883117,4.1532836204350145,20,0.6,1.6506193614404865,0.75,0.8153846153846154,1.3788346643757203
UVIX_OPEN_SMA5_RATIO,<=,-0.04068045558171941,97,58,15,43,0.25862068965517243,4.938157720786103,39,0.5641025641025641,1.7026173896592764,0.46875,0.6615384615384615,1.374520789907367
^VIX_PREV_CLOSE_RET_5D,>=,-0.09674370090709229,97,77,24,53,0.3116883116883117,4.181481177563608,20,0.6,1.5420587664953982,0.75,0.8153846153846154,1.3734066346284661
HYG_PREV_CLOSE_RET_5D,<=,0.007211981744990671,97,77,23,54,0.2987012987012987,3.276945697518433,20,0.55,5.024520364669324,0.71875,0.8307692307692308,1.3691580861655344
SPY_GLD_PREV_CLOSE_RET_20D,<=,0.04881502492090944,97,58,15,43,0.25862068965517243,5.025087704073002,39,0.5641025641025641,1.5733369016941465,0.46875,0.6615384615384615,1.3680567655091105
VIX3M_VIX_PREV_CLOSE_RATIO,<=,0.22844286238007755,97,77,23,54,0.2987012987012987,3.300548127688835,20,0.55,4.933651008513276,0.71875,0.8307692307692308,1.3646146183577317
VIX_VIX3M_PREV_CLOSE_RATIO,>=,-0.18595811359844858,97,77,23,54,0.2987012987012987,3.300548127688835,20,0.55,4.933651008513276,0.71875,0.8307692307692308,1.3646146183577317
GLD_PREV_CLOSE_RET_20D,>=,-0.01296831837590897,97,68,20,48,0.29411764705882354,4.871524133022519,29,0.5862068965517241,0.7431581019577436,0.625,0.7384615384615385,1.3514347033503444
XLY_PREV_CLOSE_RET_5D,>=,0.006503356244557957,97,77,24,53,0.3116883116883117,4.384661169988868,20,0.6,0.759815795658147,0.75,0.8153846153846154,1.3342944860866035
