series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.7
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.8
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.9
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,60.0
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.0
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.1
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.2
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.3
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.4
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.5
strategy,5.785052559008408,0.47400078951931507,-0.5063676722225288,1.2854898398403212e+20,12.204731905351968,928,0.001804757998359311,0.37916324856439704,13,58.6
strategy,5.792196539039762,0.4676330596813664,-0.49364431407359566,1.31862330114085e+20,12.386199861460652,928,0.0014766201804757998,0.3794913863822806,13,58.7
strategy,5.816232407395012,0.46728347479174814,-0.49364431407359577,1.4362177281843457e+20,12.446903691569883,927,0.0013125512715340443,0.3796554552912223,13,58.8
strategy,5.816232407395012,0.46728347479174814,-0.49364431407359577,1.4362177281843457e+20,12.446903691569883,927,0.0013125512715340443,0.3796554552912223,13,58.9
strategy,5.816232407395012,0.46728347479174814,-0.49364431407359577,1.4362177281843457e+20,12.446903691569883,927,0.0013125512715340443,0.3796554552912223,13,59.0
strategy,5.816232407395012,0.46728347479174814,-0.49364431407359577,1.4362177281843457e+20,12.446903691569883,927,0.0013125512715340443,0.3796554552912223,13,59.1
strategy,5.816232407395012,0.46728347479174814,-0.49364431407359577,1.4362177281843457e+20,12.446903691569883,927,0.0013125512715340443,0.3796554552912223,13,59.2
strategy,5.816232407395012,0.46728347479174814,-0.49364431407359577,1.4362177281843457e+20,12.446903691569883,927,0.0013125512715340443,0.3796554552912223,13,59.3
